command,description,file_path,option
grep -D '.*[[:punct:]]+.*' ../config/!special_config.conf,"Find lines containing any punctuation characters in the file ../config/!special_config.conf, treating them as devices, FIFOs, or sockets.",../config/!special_config.conf,-D
grep -D '.*[[:space:]]+.*' ../config/!special_config.conf,"Find lines containing any whitespace characters in the file ../config/!special_config.conf, treating them as devices, FIFOs, or sockets.",../config/!special_config.conf,-D
grep -D '.*[[:cntrl:]]+.*' ../config/!special_config.conf,"Find lines containing any control characters in the file ../config/!special_config.conf, treating them as devices, FIFOs, or sockets.",../config/!special_config.conf,-D
grep -D '.*[[:graph:]]+.*' ../config/!special_config.conf,"Find lines containing any printable characters in the file ../config/!special_config.conf, treating them as devices, FIFOs, or sockets.",../config/!special_config.conf,-D
grep -D '.*[[:print:]]+.*' ../config/!special_config.conf,"Find lines containing any printable characters (including space) in the file ../config/!special_config.conf, treating them as devices, FIFOs, or sockets.",../config/!special_config.conf,-D
grep -D '2019-01-01' ./data_analysis/strange_data_#.csv,Find lines containing the date '2019-01-01' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '1013' ./data_analysis/strange_data_#.csv,Find lines containing the pressure value '1013' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '08:00:00' ./data_analysis/strange_data_#.csv,Find lines containing the time '08:00:00' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D 'Temperature' ./data_analysis/strange_data_#.csv,Find lines containing the header 'Temperature' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D 'Humidity' ./data_analysis/strange_data_#.csv,Find lines containing the header 'Humidity' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '25' ./data_analysis/strange_data_#.csv,Find lines containing the temperature value '25' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '48' ./data_analysis/strange_data_#.csv,Find lines containing the humidity value '48' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '1014' ./data_analysis/strange_data_#.csv,Find lines containing the pressure value '1014' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '26' ./data_analysis/strange_data_#.csv,Find lines containing the temperature value '26' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D '45' ./data_analysis/strange_data_#.csv,Find lines containing the humidity value '45' in the file.,./data_analysis/strange_data_#.csv,-D
grep -D 'sample' ../docs/unique_doc$%.pdf,"Search for the word 'sample' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'This is a sample' ../docs/unique_doc$%.pdf,"Search for the phrase 'This is a sample' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'unique_doc' ../docs/unique_doc$%.pdf,"Search for the word 'unique_doc' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'testing purposes' ../docs/unique_doc$%.pdf,"Search for the phrase 'testing purposes' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'located at' ../docs/unique_doc$%.pdf,"Search for the phrase 'located at' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'special characters' ../docs/unique_doc$%.pdf,"Search for the phrase 'special characters' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'PDF document' ../docs/unique_doc$%.pdf,"Search for the phrase 'PDF document' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'This file will be used' ../docs/unique_doc$%.pdf,"Search for the phrase 'This file will be used' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'for testing purposes' ../docs/unique_doc$%.pdf,"Search for the phrase 'for testing purposes' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'at ../docs/unique_doc$%.pdf' ../docs/unique_doc$%.pdf,"Search for the phrase 'at ../docs/unique_doc$%.pdf' in the file, treating it as a device, FIFO, or socket.",../docs/unique_doc$%.pdf,-D
grep -D 'print' ./project_x/code/strange_main!.py,"Find all lines in ./project_x/code/strange_main!.py that contain the word 'print', treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -i 'hello' ./project_x/code/strange_main!.py,"Find all lines in ./project_x/code/strange_main!.py that contain the word 'hello', ignoring case and treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -E '^[0-9]+$' ./project_x/code/strange_main!.py,"Find all lines in ./project_x/code/strange_main!.py that contain only numbers, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -v 'error' ./project_x/code/strange_main!.py,"Find all lines in ./project_x/code/strange_main!.py that do not contain the word 'error', treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -r 'pattern' ./project_x/code,"Recursively search for lines containing 'pattern' in all files within the ./project_x/code directory, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -n 'pattern' ./project_x/code/strange_main!.py,"Find all lines containing 'pattern' in ./project_x/code/strange_main!.py and display the line number, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -c 'pattern' ./project_x/code/strange_main!.py,"Count the number of lines in ./project_x/code/strange_main!.py that contain 'pattern', treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -w 'pattern' ./project_x/code/strange_main!.py,"Find all lines in ./project_x/code/strange_main!.py that contain 'pattern' as a whole word, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -A 2 'pattern' ./project_x/code/strange_main!.py,"Find all lines containing 'pattern' in ./project_x/code/strange_main!.py and display the line itself and the two lines after it, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D -B 2 'pattern' ./project_x/code/strange_main!.py,"Find all lines containing 'pattern' in ./project_x/code/strange_main!.py and display the line itself and the two lines before it, treating devices, FIFOs, and sockets as regular files.",./project_x/code/strange_main!.py,-D
grep -D 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines in ./project_x/code/helpers/utility@tool.js that contain the word 'specialChars', treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -i 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines in ./project_x/code/helpers/utility@tool.js that contain the word 'specialChars', ignoring case and treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -E '^[0-9]+$' ./project_x/code/helpers/utility@tool.js,"Find all lines in ./project_x/code/helpers/utility@tool.js that contain only numbers, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -v 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines in ./project_x/code/helpers/utility@tool.js that do not contain the word 'specialChars', treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -r 'specialChars' ./project_x/code,"Recursively search for lines containing 'specialChars' in all files within the './project_x/code' directory, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -n 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines containing 'specialChars' in ./project_x/code/helpers/utility@tool.js and display the line number, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -c 'specialChars' ./project_x/code/helpers/utility@tool.js,"Count the number of lines in ./project_x/code/helpers/utility@tool.js that contain 'specialChars', treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -w 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines in ./project_x/code/helpers/utility@tool.js that contain 'specialChars' as a whole word, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -A 2 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines containing 'specialChars' in ./project_x/code/helpers/utility@tool.js and display the line itself and the two lines after it, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D -B 2 'specialChars' ./project_x/code/helpers/utility@tool.js,"Find all lines containing 'specialChars' in ./project_x/code/helpers/utility@tool.js and display the line itself and the two lines before it, treating devices, FIFOs, and sockets as regular files.",./project_x/code/helpers/utility@tool.js,-D
grep -D '' ../secret/.super_secret_key,"This command will print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'secret' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D '^secret' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'key' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'database' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'sensitive' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'shared' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'anyone' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'extremely' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'never' ../secret/.super_secret_key,"This command will also print the entire contents of the file, as the -D option has no effect on regular files.",../secret/.super_secret_key,-D
grep -D 'pattern' ../archive/old_stuff_%.tar.gz,"Find all lines in ../archive/old_stuff_%.tar.gz that contain 'pattern', treating it as a device, FIFO, or socket.",../archive/old_stuff_%.tar.gz,-D
grep -D -i 'pattern' ../archive/old_stuff_%.tar.gz,"Find all lines in ../archive/old_stuff_%.tar.gz that contain 'pattern', ignoring case and treating it as a device, FIFO, or socket.",../archive/old_stuff_%.tar.gz,-D
grep -D -E 'pattern' ../archive/old_stuff_%.tar.gz,"Find all lines in ../archive/old_stuff_%.tar.gz that contain 'pattern', using extended regular expressions and treating it as a device, FIFO, or socket.",../archive/old_stuff_%.tar.gz,-D
grep -D -v 'pattern' ../archive/old_stuff_%.tar.gz,"Find all lines in ../archive/old_stuff_%.tar.gz that do not contain 'pattern', treating it as a device, FIFO, or socket.",../archive/old_stuff_%.tar.gz,-D
